"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","selectionAlcohol","negativeresponsSelectionAlcohol","informationAlcohol","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.1","Selfidentity_rarelythinkabout","SelfidentityRestrainedAlcohol","Selfidentity_kindofperson","Selfidentity_restrainedalcoholimportant","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselfas","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_givingupalcoholdrinking","Selfidentity_restrainedalcoholdrinkingmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_wouldfeelatalossgivingupwrongbehavior","information.2","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..2","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
"2079977cdfcf8027c7ee4841e6ea2c445024ba64670064d238ae89c03e27c776","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","f248785db938fdcf2275cd5657019f3821b2fbb3a8f69bd0f61ef951e3e066de","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","cd65e15335690de82fc3a501087046dce75e29a47d21cf022c7f97dfb1eecc55","d1166819b0c610e751d51283dab1ff513f2d35c9ebda2a3adbcda18a86aca632","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,1,NA,1,7,7,7,2,7,7,4,7,4,4,4,1,7,7,5,7,6,6,6,1,1,4,7,7,7,6,7,7,6,7,1,0,7,7,6,1,1,6,"df9d4f5a5d78ce1c86671f433abc4909b055af32fd743fed0d8e552ce24cdfdc","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","ad33983f380aec26e13c398f3f1b70c9f0bbfa6802999e1888981649b690d1fe","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","cc3ee806bcd4cff1ccdca0aa4e29ef1962c9d5b46edfb128f7b86a293009ce59","15a3b0aec3389a7ea433b44be64798f02e3022cf07edf86235c9998a0545ddef","b5c0127e057a28fe0b73d669b81748951c7ab3c14198b57761d566efbb508a51","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_165",7,5.09090909090909,6.25,4,5.28571428571429,6.5,6,7,3.5,2
"efa57810f62aa57c130fe19e9b86597ea4f87e419097f9e21f64dd402c6a5adb","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","190be8c046159aeda256064e8e80aacfcc6300d9251db6657b3dc31914adcd33","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","48033b2e5bd2da731755c0822ddd304481155b647768183cf2d43fa1f4818696","7e132373383223f8cae9246b52a90cdae68992c6a8d51ee72879b0807ecb8614","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,3,3,3,3,5,5,4,5,4,4,4,1,3,5,5,4,4,3,4,1,5,3,4,3,3,3,4,3,3,5,4,3,3,4,4,1,3,4,"12a1b11f471bb18703047775429da3ddc079ae353c95479d619cd4b9f4d09081","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","f27179582925c78b4b8fa1b2a197990a20ded0fac0ce2827e0cc21c9938b1589","0c7b4e6cfbf522ddf3155e6b13e6df151ec4b63da1c34ddcb434d5e2fbc1a198","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_166",3.75,3.63636363636364,4.75,4,4.42857142857143,4.25,3.66666666666667,3,3.5,3
"ff143f8c57c6b1fc2f231175d90828530032015b86342d84bf2c0e3b4ba8d927","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","66539d9fb27038cb3d4b559082b0458861cf51b0d04ecb7a63cfa586ffe3c32f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","5b3e8b2f68a0df3ec61f5642395972c1c1acc3077d15c2b77c344407c4be304c","1f081d0610c5d8136821544926998f4c50e476b1531d85f1bdeaf6240290a33a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,1,1,NA,1,6,5,5,3,5,4,4,3,5,5,4,1,6,7,5,3,6,5,5,1,3,2,3,3,3,3,3,5,1,6,5,2,3,3,3,1,5,4,"1b61530d02276f3f7806bc98f1ef74ba1fd4373f65ac9a26f69a952ca422309c","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","28816dc2d3b232b12dd8df16ceaff17f4a273f1be9104492a6e43e3c0a9810d4","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","750a190f95573d8467fc5bfba71e34917d9c6a873721456af28892df7a86e880","fb57967ed39b2631a0cb3d792732b6c122d89b2db536b59a196a1c53556df9a4","4f012a5d636e471fbaaf52840ad370725786a78f3438e50803228581054dbc5e","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_167",3.5,3.27272727272727,4,4.66666666666667,4.28571428571429,5.25,5.33333333333333,5.33333333333333,4.5,3
"965661568c0110acbe1d6d3969ba5fb958d916300f28db53394d5ea4268dbab4","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","34ecaa74c5668c0db3edcba087c295daae7b80c11c4ab1c7321410ece326226a","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","4d08b4a76198f6bae2919bf02198e8a2b6428cb4ffaedbbce489af0c93e42fb5","fa3c739ba23960a634651bb0b668d3c2bdfeb24114bf2d459d3d35a6f92ebf85","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,1,1,NA,1,1,1,1,2,3,3,4,3,4,2,2,1,3,3,1,NA,7,5,5,1,6,2,2,2,2,1,1,3,1,4,5,3,1,3,1,1,2,2,"0ff423c50ecf1e23adafc9fcefbbd52a90f8d16a7dce9e72ebfed3796f40cadb","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","b31af91431434c02dcc5f7ad580a38d4a083dcaa5542472f2a9ef818dce4f73e","107ee1bad4cfed1ae65e039fbc835a1142ac8b72c855e384a3bb3503a273a8e9","1d56461cb56abef3f27b9f26dd9c00861a4d2de47be6db314e09786abc5d1fa9","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_168",2.25,2.54545454545455,3.25,2.66666666666667,3,2.33333333333333,5.66666666666667,1,2,2
"1cd7bdf289ee303c7e0f06cf21f8f9fcbab250d21143f1f95387fb547a4d8287","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","b144afd06ccc225f27f7aca55667f1b3c380d53c432c13f23c65699f5a1dbf2e","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","492128b19c6910fa11d134af43b3f0f00090723f8749d9b319f69431b1db9ae6","18ccdd3cf30ff302f168774b42192cce1f6192cecb39c8eaeaf9d4f831b113d0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,1,1,NA,1,5,4,6,3,6,5,7,6,6,5,6,1,7,7,6,5,7,7,7,1,3,2,4,3,5,4,3,6,5,5,4,2,3,3,6,1,2,5,"34a7ded3a3926a6f8914bc3498280bf456712e98a28950f52350b7f016f982a0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","b0cae3bfca3cb5ddb59793fd9886fea72d9826201233e8b24474663e8007a0ff","b747bb05a122fb64a67d375ddd8e439323326fa87e9a98af2e54b463f41fc7a3","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_169",4,3.90909090909091,6,5.66666666666667,5.85714285714286,6.25,7,5,3.5,3
"d57a32629a334d0fa0fe9eb9a14102b63e877035eff7306bd4ebe474d7973364","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","cf322af2a4d625c2d60b3337e66d9f3fa273a0b92693214257eddd555e1cf978","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","5a95cfff67d1ab9fe2dc23fbe332d2129b02b2686b2c6b86005f14b688f4a6d9","0280d5f7e85a9385ca5cfdff7f734b0f8fce6163d2c0cae832502abd2daff333","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,1,1,1,NA,1,6,3,7,2,5,6,6,5,5,4,6,1,7,6,7,6,6,4,2,1,3,6,7,4,5,4,3,5,4,5,3,2,6,6,3,1,5,5,"0a0e293db074b94c348ead3b225b314d2ac9930118a7fe255ab435e6c07f9a95","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","622309e6a946cebc3942734a48c3ec20daf5a16d58d47c34c6dea15c264eed73","7a1b714de8fc87b39f20058d4e1575fb5af046e277048148893f5545f1182dbe","f6163c88be25d9d18e528e346fb820c5e8b38015e226f8c208c1821d2fe6fd8a","450dd7761e22b3fcc6fc1319a01bdc7d4f86f51838989537be6e0c4a9e967433","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","98244fa630072cc8032473544b77da62876a1240d10933715eb0270964d402a7","72fd5540a4d1d80acf5fcdc6d3d00846caa3719d963d9de64d88d4715f14da82","def6c1938d6e1eaf360c9861303873e3aac99044793d72edd1cfc10492616d83","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_170",5.25,4.27272727272727,5.5,5,5.28571428571429,6.5,4,5.33333333333333,5,2
"2216341a50e37c2c668d93996be137e3a683c2bbcbfb3188b87387c96d81a8ef","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","4f86ede587c62f0ea920b71de3c14051bfe361ecf46d08c9725ec08412cb6244","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","53fc2b5fe5f23e2884b312ea427d3c2277b277644c5551e1bcb9824e5899cffd","f28a2e61cf7e23a65658f671460cd5a0d39ac8177a1f341845d8b4bcf27e6ac4","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,1,1,1,NA,1,4,3,3,4,3,4,2,3,4,4,3,1,4,5,3,4,4,3,5,1,3,4,5,5,4,3,3,4,4,3,3,3,3,5,4,1,3,5,"fe72f91ee033550a6a23c1406c7cfbfa7c99ab437d8970f17e42e35b85518ec8","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","9157a2e3fc89e1a6a991e7358b68c8b1199225f1b3841ecc9c3322ebe18b9101","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","44011a68b0279e798a1e747892c6b1a48470891dc9f9f4faf683238fe7503774","63f09b5494ec0f4874a86c668d07b43ba0404ae5a31cb15d4a662f87d506a597","a7de7924bbdbfa2ea7a9a98dfd8137ab6ba35aa44b4f3b180cb2a099b988ad84","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_171",4.25,3.63636363636364,3,3.66666666666667,3.28571428571429,4,4,3.33333333333333,4,4
"95bbe24749db0fe833b00e49d6214a609902f5693dba27bd60f9770b4c6f4ed1","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","49b43cc5b0359988b71c68f8df123c3f9ab52d9b7cbad40acd43b4573e4e2cf6","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","67a6bb8d90694f1c51081274477e649aace37135f3494d84066e1e1c4c6db66d","73706dc0160f8496e2dbe3a8e185aebc2e77d9e36a1d5a33c55a58ddeaabf975","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,1,1,NA,1,5,4,6,6,7,7,7,4,3,4,5,1,6,7,3,7,6,6,6,1,5,5,5,5,5,4,5,5,2,3,3,2,5,6,5,1,5,6,"8f6d5bf69cefa598a5ca1da060bf383c7303a8c11d399bcc8d4765b950aaaf33","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","2c415ef89679e9ee8391888ad73bd0fe817932bba2e9d29c9935b017a8c2db5b","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","c30587bc9c9dd07b780decac8d27ce28b277d32eb7d17e41cc64bf14e170af4c","5a84d47f8f78d16e7e9de732fc256ea7720c0b7ebc6e0b6a8deab82e3b4ed9e7","864abe84a566b3333bdb26c632ba9a367912865816888b94d815191cbc4a7156","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_172",5.25,4.54545454545455,6.25,4,5.28571428571429,5.75,6,5,5.5,6
"62d6b48cb78574032883a81c714990d7eb90a50a3084ace1564c91cafb831225","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","f3a71039b732704e0c07ef10f66a58fbd4cc71bafa2d37a92d1fbbe6cffab95e","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","b2eade57ce76f30ac8ff9bb2da01704d207aa49146fa76a2708cb364a0b875ea","63b772a703736358926b079fa3bc131a4d55486432a299471594efc6fedf068e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,1,1,1,NA,1,3,3,5,6,3,2,2,1,3,2,2,1,7,5,5,6,7,7,7,1,7,1,5,2,1,5,2,3,2,2,3,4,2,2,7,1,6,3,"e476cd26dca6f6fd9994a85c0dabad280d59c273d01c6e5ae3267f00c2006315","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","1ea98e8f4fdc7c3822f5675912e505668b4514f7c59544bbfaae6ca8ef0dd1ca","a126778a35e175fa3d21bcdb8430744e37f6f72e1faa7cd05a9d7fada04fbb36","42acd0bce32a7bfeba4e0b0f3ff533a3727eaf5e8ced2d43e29603aabf39ff16","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d5d1740e41884938c7a61d1a6a397c7e63d90a6d6cfa89d4d503418e3842b75c","f475ac1e35f459caf360f3923dc0cc31e343c1bd814bd75aaf0f09c088a81a6a","61c0d2470aa56121f65588c6899b8cc281952cea9de66f3bc0648f32a0f58b1f","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_173",3,3.72727272727273,2,2.33333333333333,2.14285714285714,5.75,7,3.66666666666667,4.5,6
"817779b46d0d2a15d62f7cbc27e6a126418eb8bca3b5b1ace3379a029283f051","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","ddeafe23ca9608fb47f01d24ba8961bcf4b711f29097eb47fddfe6da6364b823","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","01956d8fd74fb1a08724116dc2297674f88c623b71cbc065aee77cfb99286267","baffc083b535a015440fd4fbb912dcfd88b683d30da4e6b884fda1cfc124b4ea","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,1,NA,1,2,2,2,6,6,6,2,6,4,4,5,1,2,3,3,2,6,7,7,1,6,6,2,4,1,4,2,2,3,6,6,1,4,2,6,1,1,1,"e68f1b8b66bd3208a30b6e3889cda277da4963e58a64988e6f23afc6e20a94c1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","3a16fcc6a4ef662bd5c0824bf4a16580241c98c10d39a01d394ae9de0712a7e8","2da1b06c2d4a2ab6bf7ae2c3be2b10b620d30be63711a3647efd4ce08ae9bc21","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_174",2,3.27272727272727,5,4.33333333333333,4.71428571428571,2.5,6.66666666666667,2,1,6
"2550bb67205cbc68fde6f0fd4ce7fa2e47132bdaa14136105990676dbbb0ffe4","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","a04ce69d4098ae1da0c36ab2820d5a620629cf3338adf6eb45e7e296150bfb14","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","1818f4743bf570202c148ae8708438861f7484c5d89199f4a71e54b8b4e8ad7d","9c4da012514509c4aca3ee486fd952ed1e9fb6cb84d9930258a09df3bacc89f1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,5,5,5,5,5,5,5,5,5,5,5,1,6,6,6,6,6,6,6,1,2,2,6,5,6,1,6,6,2,6,6,1,6,6,2,1,5,5,"f6130f9f3adeda5f53c2be3f386731b874c5ec58fc966ef41181882e7906c8b3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","d7bfc2c6b69a4bb3adecd1e4dcb1bc3dd8701be720971c3911f350db63f9cd08","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","1ddc0c9f6d457c014870be1378b5c806be3fe75e7bb0670a869a4d80741b7892","e892c7581caba0a41911966459efa244c34429e11dbc4d3e0055008fbc5942d2","1e004df9e135265fdd211183de9b73c22b6aeeb63dac983a1bc5c9742a639f43","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_175",6,4.36363636363636,5,5,5,6,6,5,5,5
